sequence_id,repertoire_id,recording_id,individual_id,receiver_id,pair_id,stage,context,sequence,n_elements,session_number,recording_datetime,source_file
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt::sequence=13,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt::sequence=14,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt::sequence=15,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt::sequence=16,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt::sequence=17,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt::sequence=18,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt::sequence=19,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt::sequence=20,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_12.txt::sequence=21,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,APA,3,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_12.txt
before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_12.txt::sequence=22,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,APA,3,3,2022-03-16T09:27:47,before_phees_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_12.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_02.txt::sequence=25,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAA,3,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_02.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_02.txt::sequence=26,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAA,3,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_02.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_03.txt::sequence=27,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_03.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_03.txt::sequence=28,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_03.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_04.txt::sequence=29,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,APAA,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_04.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_04.txt::sequence=30,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,APAA,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_04.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_05.txt::sequence=31,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_05.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_05.txt::sequence=32,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AA,2,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_05.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_06.txt::sequence=33,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAPP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_06.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_06.txt::sequence=34,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAPP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_06.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_07.txt::sequence=35,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAP,3,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_07.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_07.txt::sequence=36,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAP,3,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_07.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt::sequence=37,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAAP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt::sequence=38,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAAP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_08.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt::sequence=39,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAPP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt::sequence=40,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAPP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_09.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt::sequence=41,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAAP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt::sequence=42,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAAP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_10.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt::sequence=43,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAAP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt::sequence=44,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAAP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_11.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_35.txt::sequence=49,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAPP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_35.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_35.txt::sequence=50,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAPP,4,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_35.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_39.txt::sequence=51,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAP,3,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_39.txt
before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_39.txt::sequence=52,focal=Nougatti|conspecific=Wuschel|stage=before|session=3,participants=Nougatti%2BWuschel|stage=before|session=3,Nougatti,Wuschel,C,before,non-partner,AAP,3,3,2022-03-16T09:27:47,before_trills_2022-03-16_09-27-47_0000063_labelled_Nougatti_pheeseq_39.txt
before_phees_2022-03-16_10-12-17_0000065_labelled_Odin_pheeseq_01.txt::sequence=1,focal=Odin|conspecific=Lola|stage=before|session=4,participants=Lola%2BOdin|stage=before|session=4,Odin,Lola,C,before,non-partner,AAA,3,4,2022-03-16T10:12:17,before_phees_2022-03-16_10-12-17_0000065_labelled_Odin_pheeseq_01.txt
before_phees_2022-03-16_10-12-17_0000065_labelled_Odin_pheeseq_02.txt::sequence=2,focal=Odin|conspecific=Lola|stage=before|session=4,participants=Lola%2BOdin|stage=before|session=4,Odin,Lola,C,before,non-partner,AAA,3,4,2022-03-16T10:12:17,before_phees_2022-03-16_10-12-17_0000065_labelled_Odin_pheeseq_02.txt
before_phees_2022-03-16_10-12-17_0000065_labelled_Odin_pheeseq_10.txt::sequence=3,focal=Odin|conspecific=Lola|stage=before|session=4,participants=Lola%2BOdin|stage=before|session=4,Odin,Lola,C,before,non-partner,AA,2,4,2022-03-16T10:12:17,before_phees_2022-03-16_10-12-17_0000065_labelled_Odin_pheeseq_10.txt
before_trills_2022-03-16_10-12-18_0000065_labelled_Odin_pheeseq_56.txt::sequence=5,focal=Odin|conspecific=Lola|stage=before|session=4,participants=Lola%2BOdin|stage=before|session=4,Odin,Lola,C,before,non-partner,PAP,3,4,2022-03-16T10:12:18,before_trills_2022-03-16_10-12-18_0000065_labelled_Odin_pheeseq_56.txt
before_trills_2022-03-16_13-53-06_0000067_labelled_Odin_pheeseq_03.txt::sequence=1,focal=Odin|conspecific=Olympia|stage=before|session=5,participants=Odin%2BOlympia|stage=before|session=5,Odin,Olympia,C,before,non-partner,APPAP,5,5,2022-03-16T13:53:06,before_trills_2022-03-16_13-53-06_0000067_labelled_Odin_pheeseq_03.txt
before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_01.txt::sequence=1,focal=Tabor|conspecific=Lola|stage=before|session=4,participants=Lola%2BTabor|stage=before|session=4,Tabor,Lola,A,before,partner,AA,2,4,2022-03-16T14:28:55,before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_01.txt
before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_01.txt::sequence=2,focal=Tabor|conspecific=Lola|stage=before|session=4,participants=Lola%2BTabor|stage=before|session=4,Tabor,Lola,A,before,partner,AA,2,4,2022-03-16T14:28:55,before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_01.txt
before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_06.txt::sequence=3,focal=Tabor|conspecific=Lola|stage=before|session=4,participants=Lola%2BTabor|stage=before|session=4,Tabor,Lola,A,before,partner,AA,2,4,2022-03-16T14:28:55,before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_06.txt
before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_06.txt::sequence=4,focal=Tabor|conspecific=Lola|stage=before|session=4,participants=Lola%2BTabor|stage=before|session=4,Tabor,Lola,A,before,partner,AA,2,4,2022-03-16T14:28:55,before_phees_2022-03-16_14-28-55_0000068_labelled_Tabor_pheeseq_06.txt
before_phees_2022-03-17_14-11-17_0000076_labelled_Lola_pheeseq_04.txt::sequence=1,focal=Lola|conspecific=Odin|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Lola,Odin,A,before,non-partner,AA,2,5,2022-03-17T14:11:17,before_phees_2022-03-17_14-11-17_0000076_labelled_Lola_pheeseq_04.txt
before_phees_2022-03-17_14-11-17_0000076_labelled_Lola_pheeseq_19.txt::sequence=3,focal=Lola|conspecific=Odin|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Lola,Odin,A,before,non-partner,AA,2,5,2022-03-17T14:11:17,before_phees_2022-03-17_14-11-17_0000076_labelled_Lola_pheeseq_19.txt
before_phees_2022-03-17_14-11-17_0000076_labelled_Odin_pheeseq_12.txt::sequence=1,focal=Odin|conspecific=Lola|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Odin,Lola,C,before,non-partner,RA,2,5,2022-03-17T14:11:17,before_phees_2022-03-17_14-11-17_0000076_labelled_Odin_pheeseq_12.txt
before_phees_2022-03-17_14-11-17_0000076_labelled_Odin_pheeseq_14.txt::sequence=2,focal=Odin|conspecific=Lola|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Odin,Lola,C,before,non-partner,RA,2,5,2022-03-17T14:11:17,before_phees_2022-03-17_14-11-17_0000076_labelled_Odin_pheeseq_14.txt
before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_100.txt::sequence=4,focal=Odin|conspecific=Lola|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Odin,Lola,C,before,non-partner,AP,2,5,2022-03-17T14:11:20,before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_100.txt
before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_105.txt::sequence=5,focal=Odin|conspecific=Lola|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Odin,Lola,C,before,non-partner,RA,2,5,2022-03-17T14:11:20,before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_105.txt
before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_22.txt::sequence=6,focal=Odin|conspecific=Lola|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Odin,Lola,C,before,non-partner,RAP,3,5,2022-03-17T14:11:20,before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_22.txt
before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_32.txt::sequence=7,focal=Odin|conspecific=Lola|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Odin,Lola,C,before,non-partner,AP,2,5,2022-03-17T14:11:20,before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_32.txt
before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_93.txt::sequence=10,focal=Odin|conspecific=Lola|stage=before|session=5,participants=Lola%2BOdin|stage=before|session=5,Odin,Lola,C,before,non-partner,RAP,3,5,2022-03-17T14:11:20,before_trills_2022-03-17_14-11-20_0000076_labelled_Odin_pheeseq_93.txt
before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_18.txt::sequence=2,focal=Olympia|conspecific=Tabor|stage=before|session=5,participants=Olympia%2BTabor|stage=before|session=5,Olympia,Tabor,B,before,non-partner,AA,2,5,2022-03-17T13:35:29,before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_18.txt
before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_20.txt::sequence=3,focal=Olympia|conspecific=Tabor|stage=before|session=5,participants=Olympia%2BTabor|stage=before|session=5,Olympia,Tabor,B,before,non-partner,AA,2,5,2022-03-17T13:35:29,before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_20.txt
before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_22.txt::sequence=4,focal=Olympia|conspecific=Tabor|stage=before|session=5,participants=Olympia%2BTabor|stage=before|session=5,Olympia,Tabor,B,before,non-partner,AP,2,5,2022-03-17T13:35:29,before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_22.txt
before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_25.txt::sequence=5,focal=Olympia|conspecific=Tabor|stage=before|session=5,participants=Olympia%2BTabor|stage=before|session=5,Olympia,Tabor,B,before,non-partner,AA,2,5,2022-03-17T13:35:29,before_phees_2022-03-17_13-35-29_0000074_labelled_Olympia_pheeseq_25.txt
before_phees_2022-03-17_09-51-16_0000070_labelled_Olympia_pheeseq_02.txt::sequence=1,focal=Olympia|conspecific=Wuschel|stage=before|session=4,participants=Olympia%2BWuschel|stage=before|session=4,Olympia,Wuschel,B,before,partner,AA,2,4,2022-03-17T09:51:16,before_phees_2022-03-17_09-51-16_0000070_labelled_Olympia_pheeseq_02.txt
before_phees_2022-03-17_09-51-16_0000070_labelled_Olympia_pheeseq_15.txt::sequence=3,focal=Olympia|conspecific=Wuschel|stage=before|session=4,participants=Olympia%2BWuschel|stage=before|session=4,Olympia,Wuschel,B,before,partner,AA,2,4,2022-03-17T09:51:16,before_phees_2022-03-17_09-51-16_0000070_labelled_Olympia_pheeseq_15.txt
before_trills_2022-03-17_09-51-17_0000070_labelled_Olympia_pheeseq_07.txt::sequence=7,focal=Olympia|conspecific=Wuschel|stage=before|session=4,participants=Olympia%2BWuschel|stage=before|session=4,Olympia,Wuschel,B,before,partner,RA,2,4,2022-03-17T09:51:17,before_trills_2022-03-17_09-51-17_0000070_labelled_Olympia_pheeseq_07.txt
before_trills_2022-03-17_09-51-17_0000070_labelled_Olympia_pheeseq_19.txt::sequence=8,focal=Olympia|conspecific=Wuschel|stage=before|session=4,participants=Olympia%2BWuschel|stage=before|session=4,Olympia,Wuschel,B,before,partner,RA,2,4,2022-03-17T09:51:17,before_trills_2022-03-17_09-51-17_0000070_labelled_Olympia_pheeseq_19.txt
before_trills_2022-03-17_09-57-25_0000071_labelled_Olympia_pheeseq_04.txt::sequence=9,focal=Olympia|conspecific=Wuschel|stage=before|session=4,participants=Olympia%2BWuschel|stage=before|session=4,Olympia,Wuschel,B,before,partner,AAP,3,4,2022-03-17T09:57:25,before_trills_2022-03-17_09-57-25_0000071_labelled_Olympia_pheeseq_04.txt
