call_id,mfcc_pc_1,mfcc_pc_2,mfcc_pc_3,mfcc_pc_4,mfcc_pc_5
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000009_labelled_mB2.wav,-8.472787267243254,6.32910242004836,2.88781017122668,-1.8440436741556072,-1.1504255842506568
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC1.wav,-9.570315789227672,5.330129577634213,-0.9401351935627844,-2.0987071303585685,3.0010897926278517
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC2.wav,-8.485208580921412,7.788694887536634,1.276019942618255,-3.1668048791103427,-0.4314483392988374
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000010_labelled_mC3.wav,-8.453182462390776,4.584530542322387,3.831909051095323,-1.0502625878658336,1.3331283405673156
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC1.wav,-9.303955468505553,0.9124808758095184,0.5640950799629754,-0.240749110366117,3.4903328768374826
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC2.wav,-8.607555884202831,7.064623361085416,1.4903880595764594,-1.369374874284643,1.0744260868854931
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000011_labelled_mC3.wav,-9.376253417222504,3.875376177562784,2.8178768330915074,-1.135021839254577,1.341877280162109
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC1.wav,-8.386079044123035,0.5931663432778665,-0.5522877247080222,-0.789736338390963,2.9747942965695966
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC2.wav,-10.269709567205584,5.635870849657912,-0.6177951244736919,-2.1033720478044375,1.1320901466034836
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000012_labelled_mC3.wav,-8.950121945970494,4.3904934207909685,-0.8437943122395696,-2.8934708859232128,1.2944868173420374
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC1.wav,-9.21451873737314,4.470573186372621,2.7928569731935093,-1.0964622458173936,3.094113209663834
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC2.wav,-7.2296583124293265,9.77195361233931,2.3132839306729354,-4.335930962851021,-2.599699529375739
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000013_labelled_mC3.wav,-7.045762476805922,8.014418628042428,4.723883463066478,-3.6230313757090986,-1.658179015389413
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000014_labelled_mB1.wav,-8.863502641323565,6.063229611926706,2.4067146236672814,-1.0916172563366553,2.6914919866340132
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000014_labelled_mB2.wav,-5.4610811731942785,10.093577636104712,-1.5406495216052802,-5.643698340590838,-1.9421348665488003
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC1.wav,-7.314321122272904,9.17369600226486,0.5405611808189518,-4.937015414112103,-1.2886007823409436
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC2.wav,-3.443995642222168,9.840717082762051,-0.0745391390977317,-5.0768083990559365,-3.49895947666131
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000017_labelled_mC3.wav,-3.14950624665882,10.981804230028436,7.922430208557495,-4.756676293732549,-4.605026105944907
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC1.wav,-9.272991143759295,4.6279817275811475,2.4300952205390245,0.7141663306615441,1.7764543682919698
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC2.wav,-6.736404208573297,9.614848484541408,0.1662757599083137,-4.279412325827938,-2.263808313409066
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000018_labelled_mC3.wav,-4.829493324331144,10.12335853044859,5.540266671638728,-5.510755421873766,-3.085529537850976
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000023_labelled_mB1.wav,-10.422925115090488,-0.4808124145166205,1.4614076300512384,1.10356005090972,2.34085458580661
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000023_labelled_mB2.wav,-9.60651707420261,3.028282959809504,3.8109501410585938,-0.9266385117643128,0.5044375284331581
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000024_labelled_mB1.wav,-7.409459643507958,-2.2554601049678795,-0.9285467943766116,-0.8107357010416656,3.2443943175255554
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000024_labelled_mB2.wav,-9.7448509788453,1.3157364869914303,-0.3608157437236965,-0.6460087718089276,1.8029404118182204
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000025_labelled_mB1.wav,-9.596943346358325,1.6145109102050774,0.6557104609775904,0.0790185724445892,3.425974764800871
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000025_labelled_mB2.wav,-9.876771517710086,6.450663619728124,2.046810461618736,-1.666227520469317,0.4189371331211802
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000026_labelled_mB1.wav,-9.488473889142009,2.2031504331466865,-0.1903219711915241,-1.5031971686962666,3.150909601496257
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000026_labelled_mB2.wav,-8.87946427146211,5.613100642918296,2.304047104792404,-1.1681392087583156,0.1990951818521751
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000027_labelled_mB2.wav,-7.822989578457257,5.8414609610748895,1.8407682813345896,-2.5744785380864808,0.2168242270357062
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000028_labelled_mB1.wav,-10.239628063125474,1.2995232221497073,0.6567774555862574,-0.3582914423919909,3.5839301223555444
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000028_labelled_mB2.wav,-9.637323570861737,5.308404106714834,0.6186030477902851,-1.4406515922416328,1.1256891027147926
after_phees_2022-07-19_14-36-48_0000021_labelled_Lola_pheeseq_0000029_labelled_mC1.wav,-8.698114940698176,-0.7857204424512346,-1.2385500750208824,-0.9100443367457904,2.9232533634469218
