0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,stage,type,date_x,time_x,focal ID,Date_Time,experimenter,session_number,conspecific_ID,seq_num,sequence,true_sequence,phase,paired_status
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_48.txt,x,A,A,P,P,P,P,K,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,1.0,xAAPPPPKnannannannannannannannannannan,AAPPPPKnannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_phee_21.txt,x,R,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,2.0,xRynannannannannannannannannannannannannannannan,Rnannannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_59.txt,x,R,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,3.0,xRAynannannannannannannannannannannannannannan,RAnannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_73.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,5.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,3,non-partner
before_trills_2022-02-25_10-36-26_0000044_labelled_Odin_phee_41.txt,x,A,y,,,,,,,,,,,,,,,,before,trills,2022-02-25,10-36-26,Odin,2022-02-25 10:36:26,AT/MM,1.0,Lola,6.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,3,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_07.txt,x,R,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,7.0,xRAynannannannannannannannannannannannannannan,RAnannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_phee_77.txt,x,R,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,8.0,xRynannannannannannannannannannannannannannannan,Rnannannannannannannannannannannannannannannan,3,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_27.txt,x,A,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,9.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_30.txt,x,R,A,A,T,K,K,K,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,10.0,xRAATKKKnannannannannannannannannannan,RAATKKKnannannannannannannannannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_54.txt,T,K,K,A,A,A,T,K,K,T,K,T,K,K,T,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,11.0,TKKAAATKKTKTKKTnannannan,TKKAAATKKTKTKKTnannannan,1,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_pheeseq_83.txt,x,A,A,y,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,12.0,xAAynannannannannannannannannannannannannannan,AAnannannannannannannannannannannannannannan,3,non-partner
before_phees_2022-02-25_10-36-24_0000044_labelled_Odin_phee_05.txt,x,A,y,,,,,,,,,,,,,,,,before,phees,2022-02-25,10-36-24,Odin,2022-02-25 10:36:24,AT/MM,1.0,Lola,13.0,xAynannannannannannannannannannannannannannannan,Anannannannannannannannannannannannannannannan,1,non-partner
