.draw,partner_after,nonpartner_after,nonpartner_minus_partner
280,0.47289018291065316,-0.6559297069306596,-1.1288198898413127
281,-0.20869464702631474,-0.6796225267845508,-0.4709278797582361
282,0.7617642491422949,-0.33905773695625796,-1.1008219860985529
283,-0.05561547114279553,-0.5461339423036576,-0.4905184711608621
284,0.41590212829983114,-0.6565863589156017,-1.0724884872154328
285,0.4830131247280517,-0.3270489052493334,-0.8100620299773851
286,0.0674549461504152,-0.4649991452809754,-0.5324540914313907
287,0.884006499594455,-0.49420420318155206,-1.378210702776007
288,0.3241077238955452,-0.5319399173758358,-0.856047641271381
289,0.1563568895895741,-0.5430732631094277,-0.6994301526990019
290,-0.11565665590754548,-0.5272413048656093,-0.4115846489580638
291,0.20295663679230805,-0.6182516591693042,-0.8212082959616123
292,0.3682966818708008,-0.5739354600206696,-0.9422321418914704
293,0.10587932720526998,-0.4475149881931854,-0.5533943153984554
294,0.7400324826568179,-0.5687782686515683,-1.3088107513083862
295,0.1842904066822067,-0.4536940502908962,-0.6379844569731029
296,0.028158055181134223,-0.505263962813193,-0.5334220179943272
297,0.9774705034665778,-0.5355870205806941,-1.513057524047272
298,0.6942904679679149,-0.6123593518641139,-1.3066498198320289
299,1.1086865524403715,-0.6355247462720663,-1.7442112987124379
300,-2.093876923367307,-0.48650365428586495,1.607373269081442
301,1.0332551159132701,-0.21723385091906605,-1.2504889668323362
302,0.13345277973404537,-0.6906958014496901,-0.8241485811837355
303,-0.06019063284140329,-0.7480937454645716,-0.6879031126231684
304,0.5426056741411537,-0.7227055162312702,-1.265311190372424
305,0.254805849027132,-0.7478238748667476,-1.0026297238938797
306,0.48824896267015555,-0.7660843775062165,-1.254333340176372
307,0.38828015163530366,-0.5041042495161988,-0.8923844011515025
308,0.26136449894312636,-0.3956515169970887,-0.6570160159402151
309,0.5655300076038191,-0.405269287411244,-0.9707992950150631
310,0.5824110462221369,-0.4964797996388134,-1.0788908458609503
311,0.7332333444685779,-0.5637809557362534,-1.2970143002048313
312,0.3368835600292258,-0.6309611724252172,-0.967844732454443
313,0.4034296791969588,-0.611807252561069,-1.0152369317580279
314,0.15869350141467492,-0.48416821797261717,-0.6428617193872921
315,0.2573497665691127,-0.7507796835146553,-1.0081294500837679
316,0.37712090437325563,-0.6815306948327455,-1.058651599206001
317,0.5280175382855432,-0.7062813618641381,-1.2342989001496814
318,0.38600398311141193,-0.514859971158718,-0.9008639542701299
319,0.9544540788211389,-0.6890832950393933,-1.6435373738605321
320,0.18203804500762333,-0.5059377712975015,-0.6879758163051248
321,0.8338878354995186,-0.4561303590545125,-1.290018194554031
322,0.6824485830766647,-0.8989507404504344,-1.581399323527099
323,0.6966190519994193,-0.8083804484358769,-1.504999500435296
324,0.06960410832766027,-0.7153032319246535,-0.7849073402523138
325,0.18735680702950788,-0.7235399481426672,-0.910896755172175
326,0.325607988436738,-0.667852425838293,-0.993460414275031
327,0.6946029246620599,-0.6815958481512508,-1.3761987728133107
328,0.06990121219805091,-0.5729973581913793,-0.6428985703894302
329,0.7342644609406588,-0.4512446675915353,-1.1855091285321941
330,0.5073509549927531,-0.2972079607156094,-0.8045589157083625
331,0.2471716824832626,-0.5669690911686448,-0.8141407736519074
332,0.4314336362986307,-0.5949280630505724,-1.026361699349203
333,0.38330811948038135,-0.569156601466474,-0.9524647209468553
334,0.3112782043197589,-0.5968554397763646,-0.9081336440961234
335,0.8188776512828708,-0.5858747687278769,-1.4047524200107477
336,1.4506196758072267,-0.4635893765370018,-1.9142090523442286
337,0.5565322240078602,-0.515601884488647,-1.072134108496507
338,0.3039384171168961,-0.5107558734149952,-0.8146942905318912
339,0.7979970295784741,-0.4665992834799265,-1.2645963130584006
340,0.6082992998345089,-0.5133254876823752,-1.121624787516884
341,0.16785191767274157,-0.5539004913321829,-0.7217524090049244
342,0.31085751748557816,-0.6041157228810593,-0.9149732403666375
343,0.7921855220218436,-0.7468480701034821,-1.5390335921253255
344,0.38173116857741296,-0.4762664331940094,-0.8579976017714224
345,1.0436551619552292,-0.6152246556676079,-1.6588798176228372
346,0.3758073609672248,-0.6456969175156043,-1.021504278482829
347,0.7291517906789793,-0.7597365472646427,-1.488888337943622
348,-0.34270240563512855,-0.651508555532392,-0.3088061498972634
349,1.0245326100212686,-0.6556857559368059,-1.6802183659580745
350,0.4696457052257826,-0.7481690097020357,-1.2178147149278182
351,0.5117137321707101,-0.7945292672329222,-1.3062429994036324
352,0.6286464948208377,-0.6938849848220858,-1.3225314796429235
353,0.33580871030949805,-0.7223935342427239,-1.058202244552222
354,0.5868705834938817,-0.4882133044032272,-1.075083887897109
355,0.37849637623305854,-0.6352653549673489,-1.0137617312004075
356,0.23134924696844483,-0.5295022555120047,-0.7608515024804495
357,1.2045202508992352,-0.5561307502887791,-1.7606510011880143
358,0.3120466118380691,-0.6098649077985214,-0.9219115196365906
359,0.49911385703513766,-0.4368242442859475,-0.9359381013210852
360,0.48330179300679577,-0.6137038195956948,-1.0970056126024905
361,0.5891153757901745,-0.558674817025182,-1.1477901928153564
362,0.15030705101493946,-0.5086265524318798,-0.6589336034468193
363,0.635248493595387,-0.38135812003226266,-1.0166066136276497
364,0.7410441289870813,-0.6206245865205002,-1.3616687155075815
365,1.666087701174613,-0.5558813332219895,-2.2219690343966025
