call_id,filename,focal ID,conspecific_ID,stage,paired_status,pair_id,embedding_1,embedding_2,embedding_method
3515,before_trills_2022-03-23_14-06-31_0000117_labelled_Wuschel_pheeseq_04_labelled_mC2.wav,Wuschel,Lola,before,non-partner,Wuschel-Olympia,-2.0704517,4.6489105,UMAP
3516,before_trills_2022-03-23_14-06-31_0000117_labelled_Wuschel_pheeseq_04_labelled_mC3.wav,Wuschel,Lola,before,non-partner,Wuschel-Olympia,-4.661443,4.698013,UMAP
3517,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_phee_0000004_labelled_mA1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,1.3305866,4.685945,UMAP
3518,after_phees_2022-07-19_11-17-29_0000018_labelled_Odin_phee_0000019_labelled_mA1.wav,Odin,Olympia,after,non-partner,Odin-Nougatti,4.3265657,4.5771093,UMAP
3519,after_phees_2022-07-20_15-39-44_0000028_labelled_Nougatti_phee_0000012_labelled_mA1.wav,Nougatti,Tabor,after,non-partner,Odin-Nougatti,6.154939,2.0152113,UMAP
3520,after_phees_2022-07-20_15-39-44_0000028_labelled_Nougatti_phee_0000038_labelled_mA1.wav,Nougatti,Tabor,after,non-partner,Odin-Nougatti,6.0823765,2.2538652,UMAP
3521,after_phees_2022-07-21_09-36-56_0000029_labelled_Odin_pheeseq_0000008_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,9.98409,3.841597,UMAP
3522,after_phees_2022-07-21_09-36-56_0000029_labelled_Odin_pheeseq_0000044_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,6.571392,2.9864,UMAP
3523,after_phees_2022-07-21_13-48-50_0000035_labelled_Olympia_pheeseq_0000013_labelled_mA1.wav,Olympia,Tabor,after,non-partner,Wuschel-Olympia,-0.46466082,4.9436193,UMAP
3524,after_phees_2022-07-26_14-33-05_0000052_labelled_Olympia_pheeseq_0000012_labelled_mA1.wav,Olympia,Wuschel,after,partner,Wuschel-Olympia,-1.6364053,4.065406,UMAP
3525,after_phees_2022-07-27_11-30-41_0000057_labelled_Lola_pheeseq_0000019_labelled_mA1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,7.4493117,0.9584247,UMAP
3526,after_phees_2022-07-27_11-30-41_0000057_labelled_Lola_pheeseq_0000026_labelled_mA1.wav,Lola,Wuschel,after,non-partner,Tabor-Lola,10.290007,1.9065573,UMAP
3527,after_phees_2022-07-28_10-46-38_0000060_labelled_Odin_pheeseq_0000017_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,8.23468,2.45228,UMAP
3528,after_phees_2022-08-02_13-43-08_0000064_labelled_Olympia_pheeseq_0000047_labelled_mA1.wav,Olympia,Odin,after,non-partner,Wuschel-Olympia,-2.342561,5.1510053,UMAP
3529,after_phees_2022-08-03_14-32-28_0000070_labelled_Olympia_phee_0000039_labelled_mA1.wav,Olympia,Tabor,after,non-partner,Wuschel-Olympia,-1.9141716,4.9068866,UMAP
3530,after_phees_2022-08-04_10-08-00_0000075_labelled_Odin_pheeseq_0000051_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,6.412448,1.9627776,UMAP
3531,after_phees_2022-08-08_11-24-26_0000079_labelled_Odin_pheeseq_0000002_labelled_mA1.wav,Odin,Lola,after,non-partner,Odin-Nougatti,0.91449237,4.522077,UMAP
