pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",T_PC_pairwise,3.4118748631320894,-0.6196637056167981,0.26558611776326285
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",M_PC_pairwise,11.918226113189869,-0.3105334883238595,0.3914376849824804
Odin-Nougatti,before,1.0,6.0,"(1.0,6.0)",spectro_DTW,0.013342576127492156,0.6223408624485786,0.6545425920924482
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",T_PC_pairwise,4.078293158714103,0.16821403916165453,0.45962818897493357
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",M_PC_pairwise,12.132378464621944,-0.23451826814396307,0.4108514060823549
Odin-Nougatti,before,2.0,1.0,"(2.0,1.0)",spectro_DTW,0.012841231998740113,0.4812170068292027,0.6179170690578766
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",T_PC_pairwise,4.121658034851968,0.21948247077675448,0.4722548086812248
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",M_PC_pairwise,12.31590712330674,-0.16937319125849706,0.4274889735417568
Odin-Nougatti,before,2.0,2.0,"(2.0,2.0)",spectro_DTW,0.011807372633113322,0.19019490947535939,0.5423888283970602
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",T_PC_pairwise,4.1669397436701034,0.2730170913894578,0.4854395555966755
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",M_PC_pairwise,12.777866294715933,-0.005396807651378826,0.4693673206777759
Odin-Nougatti,before,2.0,3.0,"(2.0,3.0)",spectro_DTW,0.012966026537400505,0.5163455451843534,0.6270338911929484
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",T_PC_pairwise,4.2333428979608705,0.35152269034378103,0.50477426726199
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",M_PC_pairwise,12.677769656455688,-0.040926970854062036,0.4602931816117111
Odin-Nougatti,before,2.0,4.0,"(2.0,4.0)",spectro_DTW,0.013934756811641644,0.7890343900630776,0.6978041484647829
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",T_PC_pairwise,4.168713884676956,0.27511458214663637,0.4859561350451593
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",M_PC_pairwise,12.687964819028167,-0.03730811015729927,0.461217411681689
Odin-Nougatti,before,2.0,5.0,"(2.0,5.0)",spectro_DTW,0.013914570011520673,0.7833519876925132,0.6963294087193203
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",T_PC_pairwise,3.9290469134179054,-0.00823339023841163,0.41617192321838337
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",M_PC_pairwise,12.728593963092177,-0.02288644580902795,0.46490059734885875
Odin-Nougatti,before,2.0,6.0,"(2.0,6.0)",spectro_DTW,0.013747448309708801,0.7363087342369059,0.6841203902263265
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",T_PC_pairwise,3.3743791356702704,-0.6639932946861454,0.25466842737793893
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",M_PC_pairwise,11.840129012801855,-0.33825472622625685,0.3843578872800363
Odin-Nougatti,before,3.0,1.0,"(3.0,1.0)",spectro_DTW,0.011046627922960519,-0.02394787286069635,0.4868128850335936
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",T_PC_pairwise,3.5099479400385913,-0.5037161165892557,0.29414221098459176
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",M_PC_pairwise,12.200143618137993,-0.21046444370262452,0.4169945737004234
Odin-Nougatti,before,3.0,2.0,"(3.0,2.0)",spectro_DTW,0.010598942615861504,-0.14996725359868174,0.45410738877454837
Odin-Nougatti,before,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,3.457548627865083,-0.5656655741250073,0.2788850202207419
