pair,stage,session_focal,session_partner,sess_pair,metric,distance,z_distance,distance_01
Odin-Nougatti,before,6.0,6.0,"(6.0,6.0)",T_PC_pairwise,3.00538640985299,-0.9404622429395016,0.15648263291229347
Odin-Nougatti,before,6.0,6.0,"(6.0,6.0)",M_PC_pairwise,10.359203967122784,-0.8174638429112422,0.24006440528059586
Odin-Nougatti,before,6.0,6.0,"(6.0,6.0)",spectro_DTW,0.011734726990023344,0.14743546112979536,0.4559515158042879
Wuschel-Olympia,before,1.0,3.0,"(1.0,3.0)",T_PC_pairwise,2.734742840304954,-1.3051945116942305,0.07380107584530285
Wuschel-Olympia,before,1.0,3.0,"(1.0,3.0)",M_PC_pairwise,8.388658420123955,-1.7342484049947167,0.04756491410258422
Wuschel-Olympia,before,1.0,3.0,"(1.0,3.0)",spectro_DTW,0.005463386503006571,-1.5915821143499473,0.034385925157898824
Wuschel-Olympia,before,1.0,4.0,"(1.0,4.0)",T_PC_pairwise,2.5219632984169027,-1.5919464385440807,0.008796967805032262
Wuschel-Olympia,before,1.0,4.0,"(1.0,4.0)",M_PC_pairwise,9.310752024839733,-1.3052498553865512,0.13764278619065898
Wuschel-Olympia,before,1.0,4.0,"(1.0,4.0)",spectro_DTW,0.006213408929366352,-1.3836039023323015,0.08480316016865568
Wuschel-Olympia,before,1.0,5.0,"(1.0,5.0)",T_PC_pairwise,2.719796918368545,-1.3253363536955052,0.06923509964432514
Wuschel-Olympia,before,1.0,5.0,"(1.0,5.0)",M_PC_pairwise,8.72220865149546,-1.5790661493668294,0.08014891091459043
Wuschel-Olympia,before,1.0,5.0,"(1.0,5.0)",spectro_DTW,0.005890344506228183,-1.473188371715298,0.0630864562775131
Wuschel-Olympia,before,1.0,6.0,"(1.0,6.0)",T_PC_pairwise,2.905696285103766,-1.074809441481652,0.12602731948203885
Wuschel-Olympia,before,1.0,6.0,"(1.0,6.0)",M_PC_pairwise,10.502133265013534,-0.7509668395939437,0.2540269432997264
Wuschel-Olympia,before,1.0,6.0,"(1.0,6.0)",spectro_DTW,0.006702788450044405,-1.2479009231525156,0.11769972623965655
Wuschel-Olympia,before,3.0,3.0,"(3.0,3.0)",T_PC_pairwise,2.9328754087129867,-1.0381815495523863,0.13433053637900524
Wuschel-Olympia,before,3.0,3.0,"(3.0,3.0)",M_PC_pairwise,9.868598185764851,-1.045715256385483,0.19213789912892196
Wuschel-Olympia,before,3.0,3.0,"(3.0,3.0)",spectro_DTW,0.006850560066542288,-1.2069244463085493,0.12763307763696444
Wuschel-Olympia,before,3.0,4.0,"(3.0,4.0)",T_PC_pairwise,2.753375239513147,-1.280084595922365,0.07949327012503342
Wuschel-Olympia,before,3.0,4.0,"(3.0,4.0)",M_PC_pairwise,9.790756971122436,-1.081930417200558,0.18453371345852992
Wuschel-Olympia,before,3.0,4.0,"(3.0,4.0)",spectro_DTW,0.007181469569648336,-1.1151645677010928,0.14987713541316142
Wuschel-Olympia,before,3.0,5.0,"(3.0,5.0)",T_PC_pairwise,2.9820553364611446,-0.9719043176390834,0.1493549945970605
Wuschel-Olympia,before,3.0,5.0,"(3.0,5.0)",M_PC_pairwise,9.812860678112626,-1.0716467993647327,0.18669298978443868
Wuschel-Olympia,before,3.0,5.0,"(3.0,5.0)",spectro_DTW,0.007348234237101671,-1.0689213939696123,0.1610872181186782
Wuschel-Olympia,before,3.0,6.0,"(3.0,6.0)",T_PC_pairwise,3.2313170223399266,-0.6359873019271672,0.22550439042426446
Wuschel-Olympia,before,3.0,6.0,"(3.0,6.0)",M_PC_pairwise,12.592573591952103,0.22159805372346497,0.45823876671408265
Wuschel-Olympia,before,3.0,6.0,"(3.0,6.0)",spectro_DTW,0.00844823981462923,-0.7638942572025357,0.2350306600295029
Wuschel-Olympia,before,4.0,3.0,"(4.0,3.0)",T_PC_pairwise,3.914350825463888,0.2845018457204243,0.4341710824354114
Wuschel-Olympia,before,4.0,3.0,"(4.0,3.0)",M_PC_pairwise,11.249038664829843,-0.40347355737508594,0.3269909555458409
Wuschel-Olympia,before,4.0,3.0,"(4.0,3.0)",spectro_DTW,0.008183990502513661,-0.8371695320865506,0.21726756495110233
Wuschel-Olympia,before,4.0,4.0,"(4.0,4.0)",T_PC_pairwise,3.8507754301620687,0.19882459056104856,0.41474881172163813
