pair,context,stage,individual_1,conspecific_1,session_number_1,session_1_id,individual_2,conspecific_2,session_number_2,session_2_id,comparison_id,metric,distance,z_distance,distance_01
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,3.0,Nougatti__Odin__before__3,Nougatti__Odin__before__3||Odin__Nougatti__before__2,local_alignment,-2.7064740322789076,-0.2641700828420986,0.21677276773891416
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__2,transition_matrix,1.7673347793279637,1.2328817458847903,0.7711549099258812
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__2,bigram,0.639472612068551,1.8309579174800887,0.741500914643746
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__2,repeat_A_len,0.47136525507713667,0.0011958194025903745,0.33336389394344557
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,4.0,Nougatti__Odin__before__4,Nougatti__Odin__before__4||Odin__Nougatti__before__2,local_alignment,-2.2110215864212286,2.019539019284045,0.6174787251091356
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__2,transition_matrix,2.16885928941551,1.9915612524465771,0.9550093050098964
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__2,bigram,0.4697597428151495,0.8338788601027645,0.5280189873429545
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__2,repeat_A_len,0.2693491612953372,-0.7133498139731281,0.190491947110359
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,5.0,Nougatti__Odin__before__5,Nougatti__Odin__before__5||Odin__Nougatti__before__2,local_alignment,-2.3754597469745153,1.2615875203418163,0.4844864448134187
Odin-Nougatti,Partner,before,Odin,Nougatti,2.0,Odin__Nougatti__before__2,Nougatti,Odin,6.0,Nougatti__Odin__before__6,Nougatti__Odin__before__6||Odin__Nougatti__before__2,transition_matrix,1.66970094165629,1.0484028661961544,0.7264492700112899
