AA,AK,AP,AR,AS,AT,KA,KK,KP,KR,KS,KT,PA,PK,PP,PR,PS,PT,RA,RK,RP,RR,RS,RT,SA,SK,SP,SR,SS,ST,TA,TK,TP,TR,TS,TT
0.1249843769528809,0.0,0.2499687539057618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3749531308586427,0.0,0.0,0.0,0.0,0.0,0.2499687539057618,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6249609399412537,0.0,0.12499218798825072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.12499218798825072,0.0,0.0,0.0,0.0,0.0,0.12499218798825072,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.9998333611064822,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3589651547396221,0.025640368195687293,0.33332478654393477,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.17948257736981105,0.0,0.051280736391374586,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025640368195687293,0.0,0.0,0.0,0.025640368195687293,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.29165451439523354,0.0,0.333319445023124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2083246531394525,0.0,0.0,0.0,0.166659722511562,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.599960002666489,0.0,0.26664889007399506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06666222251849876,0.0,0.0,0.0,0.06666222251849876,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.499984375488266,0.0,0.3124902346801663,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1249960938720665,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06249804693603325,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.23076035537094727,0.0,0.3846005922849121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.23076035537094727,0.0,0.0,0.0,0.07692011845698242,0.0,0.07692011845698242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.3725417148683359,0.0,0.33332679751377425,0.0,0.0,0.0,0.019607458677280837,0.039214917354561674,0.0,0.0,0.019607458677280837,0.0,0.0,0.0,0.05882237603184252,0.0,0.0,0.0,0.05882237603184252,0.0,0.0,0.0,0.0,0.0,0.05882237603184252,0.0,0.0,0.0,0.0,0.0,0.0,0.039214917354561674,0.0,0.0,0.0,0.0
0.4073923188030073,0.0,0.25924965742009554,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.037035665345727935,0.0,0.2962853227658235,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.6922544419660026,0.0,0.2307514806553342,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07691716021844473,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.5483694074384697,0.032257023966968806,0.22579916776878164,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.16128511983484403,0.0,0.032257023966968806,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
